2023-01-19 17:31:53 [INFO] ...are/nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb.lua:23: 	"New session gdb"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004l\r"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1080, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "$2 = std::vector of length 1, capacity 1 = {1}\r", "\27[?2004h(gdb) \26\26\26" }, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"$2 = std::vector of length 1, capacity 1 = {1}\r"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004h(gdb) \26\26\26"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1136, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1080, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 56, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1136, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:168: 	"prev state: paused"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:114: 	{ "function ParserImpl:_query_b()" }
2023-01-19 17:32:15 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:115: 	"_query_b"
2023-01-19 17:32:15 [DEBUG] ...ack/packer/start/nvim-gdb/lua/nvimgdb/parser_actions.lua:38: 	{ "function ParserActions:query_breakpoints()" }
2023-01-19 17:32:15 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:265: 	{ "function Win:query_breakpoints()" }
2023-01-19 17:32:15 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:15 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:78: 	{ "function Breakpoint:query(", 1, "/home/lain/src/cp/sbor/regjan32/d5/b.cpp", ")" }
2023-01-19 17:32:15 [INFO] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:79: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:15 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/backend/gdb.lua:49: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:15 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:62: 	{ "function Proxy:query(", "handle-command info breakpoints", ")" }
2023-01-19 17:32:15 [INFO] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:63: 	"Query handle-command info breakpoints"
2023-01-19 17:32:15 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:44: 	{ "function Proxy:_ensure_connected()" }
2023-01-19 17:32:15 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:33: 	{ "function Breakpoint:clear_signs()" }
2023-01-19 17:32:15 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:44: 	{ "function Breakpoint:_set_signs(", 1, ")" }
2023-01-19 17:32:15 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "sign_breakpoint_priority", ")" }
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:15 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:170: 	"new state: paused"
2023-01-19 17:32:15 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "p" }, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"p"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1137, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1137, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { " " }, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	" "
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1138, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1138, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "r" }, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"r"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1139, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1139, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\r", "\27[?2004l\r" }, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\r"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004l\r"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1141, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "$3 = std::vector of length 1, capacity 1 = {1}\r", "\27[?2004h(gdb) \26\26\26" }, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"$3 = std::vector of length 1, capacity 1 = {1}\r"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004h(gdb) \26\26\26"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1197, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1141, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 56, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1197, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:168: 	"prev state: paused"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:114: 	{ "function ParserImpl:_query_b()" }
2023-01-19 17:32:16 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:115: 	"_query_b"
2023-01-19 17:32:16 [DEBUG] ...ack/packer/start/nvim-gdb/lua/nvimgdb/parser_actions.lua:38: 	{ "function ParserActions:query_breakpoints()" }
2023-01-19 17:32:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:265: 	{ "function Win:query_breakpoints()" }
2023-01-19 17:32:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:16 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:78: 	{ "function Breakpoint:query(", 1, "/home/lain/src/cp/sbor/regjan32/d5/b.cpp", ")" }
2023-01-19 17:32:16 [INFO] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:79: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:16 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/backend/gdb.lua:49: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:16 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:62: 	{ "function Proxy:query(", "handle-command info breakpoints", ")" }
2023-01-19 17:32:16 [INFO] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:63: 	"Query handle-command info breakpoints"
2023-01-19 17:32:16 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:44: 	{ "function Proxy:_ensure_connected()" }
2023-01-19 17:32:16 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:33: 	{ "function Breakpoint:clear_signs()" }
2023-01-19 17:32:16 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:44: 	{ "function Breakpoint:_set_signs(", 1, ")" }
2023-01-19 17:32:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "sign_breakpoint_priority", ")" }
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:16 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:170: 	"new state: paused"
2023-01-19 17:32:16 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "p" }, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"p"
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1198, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1198, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { " " }, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	" "
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1199, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1199, ")" }
2023-01-19 17:32:17 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "r" }, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"r"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1200, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1200, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "p" }, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"p"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1201, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1201, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\r", "\27[?2004l\r" }, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\r"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004l\r"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1203, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "$4 = 0\r", "\27[?2004h(gdb) \26\26\26" }, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"$4 = 0\r"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\27[?2004h(gdb) \26\26\26"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1219, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1203, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 16, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1219, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:168: 	"prev state: paused"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:114: 	{ "function ParserImpl:_query_b()" }
2023-01-19 17:32:18 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:115: 	"_query_b"
2023-01-19 17:32:18 [DEBUG] ...ack/packer/start/nvim-gdb/lua/nvimgdb/parser_actions.lua:38: 	{ "function ParserActions:query_breakpoints()" }
2023-01-19 17:32:18 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:265: 	{ "function Win:query_breakpoints()" }
2023-01-19 17:32:18 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:18 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:78: 	{ "function Breakpoint:query(", 1, "/home/lain/src/cp/sbor/regjan32/d5/b.cpp", ")" }
2023-01-19 17:32:18 [INFO] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:79: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:18 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/backend/gdb.lua:49: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:18 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:62: 	{ "function Proxy:query(", "handle-command info breakpoints", ")" }
2023-01-19 17:32:18 [INFO] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:63: 	"Query handle-command info breakpoints"
2023-01-19 17:32:18 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:44: 	{ "function Proxy:_ensure_connected()" }
2023-01-19 17:32:18 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:33: 	{ "function Breakpoint:clear_signs()" }
2023-01-19 17:32:18 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:44: 	{ "function Breakpoint:_set_signs(", 1, ")" }
2023-01-19 17:32:18 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "sign_breakpoint_priority", ")" }
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:73: 	{ "function ParserImpl:_get_state_name()" }
2023-01-19 17:32:18 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:170: 	"new state: paused"
2023-01-19 17:32:18 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "p" }, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"p"
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1220, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1220, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { " " }, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	" "
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1221, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1221, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "l" }, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"l"
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1222, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1222, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "[" }, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"["
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1223, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1223, ")" }
2023-01-19 17:32:22 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\b\27[K" }, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\b\27[K"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1224, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1224, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\b\27[K" }, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\b\27[K"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1225, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1225, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\b\27[K" }, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\b\27[K"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1226, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1226, ")" }
